Date,Open,High,Low,Close,Volume,Adj Close
2004-09-14,104.650002,104.650002,104.650002,104.650002,000,82.298928
2004-09-13,104.419998,104.419998,104.419998,104.419998,000,82.118048
2004-09-10,104.209999,104.209999,104.209999,104.209999,000,81.952901
2004-09-09,103.699997,103.699997,103.699997,103.699997,000,81.551824
2004-09-08,103.50,103.50,103.50,103.50,000,81.394543
2004-09-07,103.949997,103.949997,103.949997,103.949997,000,81.74843
2004-09-03,103.230003,103.230003,103.230003,103.230003,000,81.182212
2004-09-02,103.669998,103.669998,103.669998,103.669998,000,81.528233
2004-09-01,102.519997,102.519997,102.519997,102.519997,000,80.623848
2004-08-31,102.330002,102.330002,102.330002,102.330002,000,80.474432
2004-08-30,101.860001,101.860001,101.860001,101.860001,000,80.104813
2004-08-27,102.639999,102.639999,102.639999,102.639999,000,80.71822
2004-08-26,102.379997,102.379997,102.379997,102.379997,000,80.513749
2004-08-25,102.370003,102.370003,102.370003,102.370003,000,80.50589
2004-08-24,101.550003,101.550003,101.550003,101.550003,000,79.861025
2004-08-23,101.510002,101.510002,101.510002,101.510002,000,79.829567
2004-08-20,101.739998,101.739998,101.739998,101.739998,000,80.010441
2004-08-19,101.089996,101.089996,101.089996,101.089996,000,79.499266
2004-08-18,101.449997,101.449997,101.449997,101.449997,000,79.782378
2004-08-17,100.18,100.18,100.18,100.18,000,78.783626
2004-08-16,99.949997,99.949997,99.949997,99.949997,000,78.602747
2004-08-13,98.610001,98.610001,98.610001,98.610001,000,77.548946
2004-08-12,98.449997,98.449997,98.449997,98.449997,000,77.423116
2004-08-11,99.610001,99.610001,99.610001,99.610001,000,78.335367
2004-08-10,99.849998,99.849998,99.849998,99.849998,000,78.524106
2004-08-09,98.580002,98.580002,98.580002,98.580002,000,77.525354
2004-08-06,98.459999,98.459999,98.459999,98.459999,000,77.430982
2004-08-05,100.00,100.00,100.00,100.00,000,78.64207
2004-08-04,101.650002,101.650002,101.650002,101.650002,000,79.939666
2004-08-03,101.739998,101.739998,101.739998,101.739998,000,80.010441
2004-08-02,102.379997,102.379997,102.379997,102.379997,000,80.513749
2004-07-30,101.919998,101.919998,101.919998,101.919998,000,80.151997
2004-07-29,101.800003,101.800003,101.800003,101.800003,000,80.05763
2004-07-28,101.309998,101.309998,101.309998,101.309998,000,79.672279
2004-07-27,101.239998,101.239998,101.239998,101.239998,000,79.61723
2004-07-26,100.239998,100.239998,100.239998,100.239998,000,78.83081
2004-07-23,100.440002,100.440002,100.440002,100.440002,000,78.988097
2004-07-22,101.419998,101.419998,101.419998,101.419998,000,79.758786
2004-07-21,101.139999,101.139999,101.139999,101.139999,000,79.538589
2004-07-20,102.50,102.50,102.50,102.50,000,80.608122
2004-07-19,101.779999,101.779999,101.779999,101.779999,000,80.041898
2004-07-16,101.830002,101.830002,101.830002,101.830002,000,80.081222
2004-07-15,102.32,102.32,102.32,102.32,000,80.466566
2004-07-14,102.760002,102.760002,102.760002,102.760002,000,80.812593
2004-07-13,103.099998,103.099998,103.099998,103.099998,000,81.079973
2004-07-12,103.019997,103.019997,103.019997,103.019997,000,81.017058
2004-07-09,102.879997,102.879997,102.879997,102.879997,000,80.90696
2004-07-08,102.529999,102.529999,102.529999,102.529999,000,80.631714
2004-07-07,103.370003,103.370003,103.370003,103.370003,000,81.29231
2004-07-06,103.150002,103.150002,103.150002,103.150002,000,81.119297
2004-07-02,104.00,104.00,104.00,104.00,000,81.787753
2004-07-01,104.330002,104.330002,104.330002,104.330002,000,82.047273
2004-06-30,105.410004,105.410004,105.410004,105.410004,000,82.896609
2004-06-29,104.980003,104.980003,104.980003,104.980003,000,82.558448
2004-06-28,104.709999,104.709999,104.709999,104.709999,000,82.346111
2004-06-25,104.779999,104.779999,104.779999,104.779999,000,82.40116
2004-06-24,105.739998,105.739998,105.739998,105.739998,000,82.863576
2004-06-23,106.040001,106.040001,106.040001,106.040001,000,83.098674
2004-06-22,105.139999,105.139999,105.139999,105.139999,000,82.393385
2004-06-21,104.760002,104.760002,104.760002,104.760002,000,82.095598
2004-06-18,105.199997,105.199997,105.199997,105.199997,000,82.440402
2004-06-17,104.919998,104.919998,104.919998,104.919998,000,82.22098
2004-06-16,105.059998,105.059998,105.059998,105.059998,000,82.330691
2004-06-15,104.910004,104.910004,104.910004,104.910004,000,82.213148
2004-06-14,104.290001,104.290001,104.290001,104.290001,000,81.72728
2004-06-10,105.300003,105.300003,105.300003,105.300003,000,82.518772
2004-06-09,104.82,104.82,104.82,104.82,000,82.142616
2004-06-08,105.82,105.82,105.82,105.82,000,82.92627
2004-06-07,105.660004,105.660004,105.660004,105.660004,000,82.800888
2004-06-04,103.980003,103.980003,103.980003,103.980003,000,81.484349
2004-06-03,103.440002,103.440002,103.440002,103.440002,000,81.061175
2004-06-02,104.209999,104.209999,104.209999,104.209999,000,81.664586
2004-06-01,103.830002,103.830002,103.830002,103.830002,000,81.3668
2004-05-28,103.779999,103.779999,103.779999,103.779999,000,81.327615
2004-05-27,103.830002,103.830002,103.830002,103.830002,000,81.3668
2004-05-26,103.239998,103.239998,103.239998,103.239998,000,80.904441
2004-05-25,103.050003,103.050003,103.050003,103.050003,000,80.755551
2004-05-24,101.410004,101.410004,101.410004,101.410004,000,79.470358
2004-05-21,101.239998,101.239998,101.239998,101.239998,000,79.337133
2004-05-20,100.839996,100.839996,100.839996,100.839996,000,79.02367
2004-05-19,100.790001,100.790001,100.790001,100.790001,000,78.984491
2004-05-18,101.029999,101.029999,101.029999,101.029999,000,79.172566
2004-05-17,100.339996,100.339996,100.339996,100.339996,000,78.631843
2004-05-14,101.410004,101.410004,101.410004,101.410004,000,79.470358
2004-05-13,101.470001,101.470001,101.470001,101.470001,000,79.517376
2004-05-12,101.540001,101.540001,101.540001,101.540001,000,79.572231
2004-05-11,101.330002,101.330002,101.330002,101.330002,000,79.407665
2004-05-10,100.540001,100.540001,100.540001,100.540001,000,78.788577
2004-05-07,101.610001,101.610001,101.610001,101.610001,000,79.627087
2004-05-06,103.019997,103.019997,103.019997,103.019997,000,80.732036
2004-05-05,103.709999,103.709999,103.709999,103.709999,000,81.272759
2004-05-04,103.510002,103.510002,103.510002,103.510002,000,81.116031
2004-05-03,103.32,103.32,103.32,103.32,000,80.967135
2004-04-30,102.379997,102.379997,102.379997,102.379997,000,80.230498
2004-04-29,102.989998,102.989998,102.989998,102.989998,000,80.708527
2004-04-28,103.75,103.75,103.75,103.75,000,81.304106
2004-04-27,105.18,105.18,105.18,105.18,000,82.424732
2004-04-26,104.940002,104.940002,104.940002,104.940002,000,82.236656
2004-04-23,105.410004,105.410004,105.410004,105.410004,000,82.604975
2004-04-22,105.349998,105.349998,105.349998,105.349998,000,82.557951
2004-04-21,103.879997,103.879997,103.879997,103.879997,000,81.405979
2004-04-20,103.32,103.32,103.32,103.32,000,80.967135
2004-04-19,104.959999,104.959999,104.959999,104.959999,000,82.252327
2004-04-16,104.839996,104.839996,104.839996,104.839996,000,82.158286
2004-04-15,104.309998,104.309998,104.309998,104.309998,000,81.74295
2004-04-14,104.25,104.25,104.25,104.25,000,81.695933
2004-04-13,104.370003,104.370003,104.370003,104.370003,000,81.789974
2004-04-12,105.82,105.82,105.82,105.82,000,82.92627
2004-04-08,105.269997,105.269997,105.269997,105.269997,000,82.495258
2004-04-07,105.379997,105.379997,105.379997,105.379997,000,82.58146
2004-04-06,106.080002,106.080002,106.080002,106.080002,000,83.130021
2004-04-05,106.269997,106.269997,106.269997,106.269997,000,83.278912
2004-04-02,105.459999,105.459999,105.459999,105.459999,000,82.644154
2004-04-01,104.57,104.57,104.57,104.57,000,81.946702
2004-03-31,104.010002,104.010002,104.010002,104.010002,000,81.507858
2004-03-30,104.080002,104.080002,104.080002,104.080002,000,81.562713
2004-03-29,103.660004,103.660004,103.660004,103.660004,000,81.23358
2004-03-26,102.309998,102.309998,102.309998,102.309998,000,80.175642
2004-03-25,102.790001,102.790001,102.790001,102.790001,000,80.254792
2004-03-24,101.129997,101.129997,101.129997,101.129997,000,78.95872
2004-03-23,101.370003,101.370003,101.370003,101.370003,000,79.146108
2004-03-22,101.510002,101.510002,101.510002,101.510002,000,79.255414
2004-03-19,102.839996,102.839996,102.839996,102.839996,000,80.293827
2004-03-18,104.010002,104.010002,104.010002,104.010002,000,81.207326
2004-03-17,104.139999,104.139999,104.139999,104.139999,000,81.308823
2004-03-16,102.910004,102.910004,102.910004,102.910004,000,80.348486
2004-03-15,102.339996,102.339996,102.339996,102.339996,000,79.903444
2004-03-12,103.830002,103.830002,103.830002,103.830002,000,81.066788
2004-03-11,102.550003,102.550003,102.550003,102.550003,000,80.06741
2004-03-10,104.099998,104.099998,104.099998,104.099998,000,81.277592
2004-03-09,105.639999,105.639999,105.639999,105.639999,000,82.47997
2004-03-08,106.25,106.25,106.25,106.25,000,82.956237
2004-03-05,107.139999,107.139999,107.139999,107.139999,000,83.651117
2004-03-04,106.949997,106.949997,106.949997,106.949997,000,83.502769
2004-03-03,106.599998,106.599998,106.599998,106.599998,000,83.229503
2004-03-02,106.389999,106.389999,106.389999,106.389999,000,83.065543
2004-03-01,107.019997,107.019997,107.019997,107.019997,000,83.557423
2004-02-27,106.00,106.00,106.00,106.00,000,82.761045
2004-02-26,105.989998,105.989998,105.989998,105.989998,000,82.753236
2004-02-25,105.849998,105.849998,105.849998,105.849998,000,82.64393
2004-02-24,105.410004,105.410004,105.410004,105.410004,000,82.300397
2004-02-23,105.589996,105.589996,105.589996,105.589996,000,82.440929
2004-02-20,105.870003,105.870003,105.870003,105.870003,000,82.659548
2004-02-19,106.150002,106.150002,106.150002,106.150002,000,82.878161
2004-02-18,106.580002,106.580002,106.580002,106.580002,000,83.21389
2004-02-17,107.050003,107.050003,107.050003,107.050003,000,83.580851
2004-02-13,106.010002,106.010002,106.010002,106.010002,000,82.768855
2004-02-12,106.589996,106.589996,106.589996,106.589996,000,83.221694
2004-02-11,107.099998,107.099998,107.099998,107.099998,000,83.619885
2004-02-10,105.93,105.93,105.93,105.93,000,82.706392
2004-02-09,105.400002,105.400002,105.400002,105.400002,000,82.292588
2004-02-06,105.650002,105.650002,105.650002,105.650002,000,82.487779
2004-02-05,104.339996,104.339996,104.339996,104.339996,000,81.464973
2004-02-04,104.139999,104.139999,104.139999,104.139999,000,81.308823
2004-02-03,105.00,105.00,105.00,105.00,000,81.980281
2004-02-02,104.93,104.93,104.93,104.93,000,81.925628
2004-01-30,104.550003,104.550003,104.550003,104.550003,000,81.628939
2004-01-29,104.830002,104.830002,104.830002,104.830002,000,81.847552
2004-01-28,104.279999,104.279999,104.279999,104.279999,000,81.418129
2004-01-27,105.699997,105.699997,105.699997,105.699997,000,82.526814
2004-01-26,106.75,106.75,106.75,106.75,000,83.346619
2004-01-23,105.470001,105.470001,105.470001,105.470001,000,82.347241
2004-01-22,105.690002,105.690002,105.690002,105.690002,000,82.51901
2004-01-21,106.029999,106.029999,106.029999,106.029999,000,82.784467
2004-01-20,105.209999,105.209999,105.209999,105.209999,000,82.144241
2004-01-16,105.300003,105.300003,105.300003,105.300003,000,82.214513
2004-01-15,104.589996,104.589996,104.589996,104.589996,000,81.660165
2004-01-14,104.449997,104.449997,104.449997,104.449997,000,81.550858
2004-01-13,103.580002,103.580002,103.580002,103.580002,000,80.871597
2004-01-12,104.129997,104.129997,104.129997,104.129997,000,81.301014
2004-01-09,103.629997,103.629997,103.629997,103.629997,000,80.910631
2004-01-08,104.559998,104.559998,104.559998,104.559998,000,81.636743
2004-01-07,104.040001,104.040001,104.040001,104.040001,000,81.230748
2004-01-06,103.769997,103.769997,103.769997,103.769997,000,81.019938
2004-01-05,103.629997,103.629997,103.629997,103.629997,000,80.910631
2004-01-02,102.370003,102.370003,102.370003,102.370003,000,79.926872
2003-12-31,102.68,102.68,102.68,102.68,000,80.168907
2003-12-30,102.459999,102.459999,102.459999,102.459999,000,79.997138
2003-12-29,102.440002,102.440002,102.440002,102.440002,000,79.981525
2003-12-26,101.150002,101.150002,101.150002,101.150002,000,78.974338
2003-12-24,101.459999,101.459999,101.459999,101.459999,000,78.835364
2003-12-23,101.650002,101.650002,101.650002,101.650002,000,78.982997
2003-12-22,101.360001,101.360001,101.360001,101.360001,000,78.757664
2003-12-19,100.959999,100.959999,100.959999,100.959999,000,78.446859
2003-12-18,101.010002,101.010002,101.010002,101.010002,000,78.485712
2003-12-17,99.82,99.82,99.82,99.82,000,77.561069
2003-12-16,99.68,99.68,99.68,99.68,000,77.452288
2003-12-15,99.029999,99.029999,99.029999,99.029999,000,76.947231
2003-12-12,99.589996,99.589996,99.589996,99.589996,000,77.382354
2003-12-11,99.32,99.32,99.32,99.32,000,77.172564
2003-12-10,98.18,98.18,98.18,98.18,000,76.286774
2003-12-09,98.269997,98.269997,98.269997,98.269997,000,76.356702
2003-12-08,99.110001,99.110001,99.110001,99.110001,000,77.009393
2003-12-05,98.379997,98.379997,98.379997,98.379997,000,76.442174
2003-12-04,99.139999,99.139999,99.139999,99.139999,000,77.032702
2003-12-03,98.68,98.68,98.68,98.68,000,76.675279
2003-12-02,98.82,98.82,98.82,98.82,000,76.78406
2003-12-01,99.150002,99.150002,99.150002,99.150002,000,77.040474
2003-11-28,98.040001,98.040001,98.040001,98.040001,000,76.177993
2003-11-26,98.059998,98.059998,98.059998,98.059998,000,76.193531
2003-11-25,97.620003,97.620003,97.620003,97.620003,000,75.851651
2003-11-24,97.440002,97.440002,97.440002,97.440002,000,75.711789
2003-11-21,95.889999,95.889999,95.889999,95.889999,000,74.507422
2003-11-20,95.730003,95.730003,95.730003,95.730003,000,74.383104
2003-11-19,96.540001,96.540001,96.540001,96.540001,000,75.012479
2003-11-18,95.769997,95.769997,95.769997,95.769997,000,74.414179
2003-11-17,96.639999,96.639999,96.639999,96.639999,000,75.090179
2003-11-14,97.260002,97.260002,97.260002,97.260002,000,75.571927
2003-11-13,97.989998,97.989998,97.989998,97.989998,000,76.13914
2003-11-12,98.010002,98.010002,98.010002,98.010002,000,76.154684
2003-11-11,96.860001,96.860001,96.860001,96.860001,000,75.261122
2003-11-10,96.910004,96.910004,96.910004,96.910004,000,75.299975
2003-11-07,97.470001,97.470001,97.470001,97.470001,000,75.735098
2003-11-06,97.900002,97.900002,97.900002,97.900002,000,76.069212
2003-11-05,97.32,97.32,97.32,97.32,000,75.618546
2003-11-04,97.43,97.43,97.43,97.43,000,75.704017
2003-11-03,97.959999,97.959999,97.959999,97.959999,000,76.115831
2003-10-31,97.190002,97.190002,97.190002,97.190002,000,75.517537
2003-10-30,96.849998,96.849998,96.849998,96.849998,000,75.25335
2003-10-29,96.93,96.93,96.93,96.93,000,75.315512
2003-10-28,96.790001,96.790001,96.790001,96.790001,000,75.206732
2003-10-27,95.339996,95.339996,95.339996,95.339996,000,74.080065
2003-10-24,95.139999,95.139999,95.139999,95.139999,000,73.924665
2003-10-23,95.580002,95.580002,95.580002,95.580002,000,74.266551
2003-10-22,95.269997,95.269997,95.269997,95.269997,000,74.025674
2003-10-21,96.709999,96.709999,96.709999,96.709999,000,75.144569
2003-10-20,96.580002,96.580002,96.580002,96.580002,000,75.04356
2003-10-17,96.089996,96.089996,96.089996,96.089996,000,74.662822
2003-10-16,97.080002,97.080002,97.080002,97.080002,000,75.432065
2003-10-15,96.769997,96.769997,96.769997,96.769997,000,75.191188
2003-10-14,97.010002,97.010002,97.010002,97.010002,000,75.377675
2003-10-13,96.629997,96.629997,96.629997,96.629997,000,75.082407
2003-10-10,95.949997,95.949997,95.949997,95.949997,000,74.554041
2003-10-09,96.010002,96.010002,96.010002,96.010002,000,74.600665
2003-10-08,95.550003,95.550003,95.550003,95.550003,000,74.243242
2003-10-07,96.019997,96.019997,96.019997,96.019997,000,74.608431
2003-10-06,95.559998,95.559998,95.559998,95.559998,000,74.251008
2003-10-03,95.150002,95.150002,95.150002,95.150002,000,73.932437
2003-10-02,94.260002,94.260002,94.260002,94.260002,000,73.240899
2003-10-01,94.059998,94.059998,94.059998,94.059998,000,73.085494
2003-09-30,92.00,92.00,92.00,92.00,000,71.484856
2003-09-29,92.980003,92.980003,92.980003,92.980003,000,72.246328
2003-09-26,92.080002,92.080002,92.080002,92.080002,000,71.547019
2003-09-25,93.029999,93.029999,93.029999,93.029999,000,71.993795
2003-09-24,93.580002,93.580002,93.580002,93.580002,000,72.41943
2003-09-23,95.400002,95.400002,95.400002,95.400002,000,73.827886
2003-09-22,94.830002,94.830002,94.830002,94.830002,000,73.386777
2003-09-19,96.080002,96.080002,96.080002,96.080002,000,74.354123
2003-09-18,96.379997,96.379997,96.379997,96.379997,000,74.586283
2003-09-17,95.120003,95.120003,95.120003,95.120003,000,73.611202
2003-09-16,95.419998,95.419998,95.419998,95.419998,000,73.843361
2003-09-15,94.080002,94.080002,94.080002,94.080002,000,72.806369
2003-09-12,94.43,94.43,94.43,94.43,000,73.077225
2003-09-11,94.230003,94.230003,94.230003,94.230003,000,72.922451
2003-09-10,93.690002,93.690002,93.690002,93.690002,000,72.504557
2003-09-09,94.82,94.82,94.82,94.82,000,73.379036
2003-09-08,95.599998,95.599998,95.599998,95.599998,000,73.982659
2003-09-05,94.650002,94.650002,94.650002,94.650002,000,73.247478
2003-09-04,95.25,95.25,95.25,95.25,000,73.711804
2003-09-03,95.089996,95.089996,95.089996,95.089996,000,73.58798
2003-09-02,94.669998,94.669998,94.669998,94.669998,000,73.262953
2003-08-29,93.370003,93.370003,93.370003,93.370003,000,72.256917
2003-08-28,92.889999,92.889999,92.889999,92.889999,000,71.885453
2003-08-27,92.32,92.32,92.32,92.32,000,71.444343
2003-08-26,92.300003,92.300003,92.300003,92.300003,000,71.428868
2003-08-25,92.019997,92.019997,92.019997,92.019997,000,71.212178
2003-08-22,91.959999,91.959999,91.959999,91.959999,000,71.165747
2003-08-21,92.910004,92.910004,92.910004,92.910004,000,71.900934
2003-08-20,92.629997,92.629997,92.629997,92.629997,000,71.684243
2003-08-19,92.809998,92.809998,92.809998,92.809998,000,71.823541
2003-08-18,92.57,92.57,92.57,92.57,000,71.637812
2003-08-15,91.730003,91.730003,91.730003,91.730003,000,70.987758
2003-08-14,91.690002,91.690002,91.690002,91.690002,000,70.956803
2003-08-13,91.099998,91.099998,91.099998,91.099998,000,70.500212
2003-08-12,91.650002,91.650002,91.650002,91.650002,000,70.925847
2003-08-11,90.739998,90.739998,90.739998,90.739998,000,70.221616
2003-08-08,90.440002,90.440002,90.440002,90.440002,000,69.989456
2003-08-07,90.120003,90.120003,90.120003,90.120003,000,69.741816
2003-08-06,89.470001,89.470001,89.470001,89.470001,000,69.238794
2003-08-05,89.300003,89.300003,89.300003,89.300003,000,69.107237
2003-08-04,90.900002,90.900002,90.900002,90.900002,000,70.345439
2003-08-01,90.660004,90.660004,90.660004,90.660004,000,70.15971
2003-07-31,91.599998,91.599998,91.599998,91.599998,000,70.887151
2003-07-30,91.32,91.32,91.32,91.32,000,70.670466
2003-07-29,91.470001,91.470001,91.470001,91.470001,000,70.786549
2003-07-28,92.120003,92.120003,92.120003,92.120003,000,71.28957
2003-07-25,92.32,92.32,92.32,92.32,000,71.444343
2003-07-24,90.75,90.75,90.75,90.75,000,70.229356
2003-07-23,91.389999,91.389999,91.389999,91.389999,000,70.724637
2003-07-22,91.339996,91.339996,91.339996,91.339996,000,70.685941
2003-07-21,90.489998,90.489998,90.489998,90.489998,000,70.028146
2003-07-18,91.830002,91.830002,91.830002,91.830002,000,71.065145
2003-07-17,90.760002,90.760002,90.760002,90.760002,000,70.237097
2003-07-16,91.889999,91.889999,91.889999,91.889999,000,71.111576
2003-07-15,92.470001,92.470001,92.470001,92.470001,000,71.560426
2003-07-14,92.790001,92.790001,92.790001,92.790001,000,71.808066
2003-07-11,92.260002,92.260002,92.260002,92.260002,000,71.397912
2003-07-10,91.389999,91.389999,91.389999,91.389999,000,70.724637
2003-07-09,92.639999,92.639999,92.639999,92.639999,000,71.691984
2003-07-08,93.150002,93.150002,93.150002,93.150002,000,72.086663
2003-07-07,92.800003,92.800003,92.800003,92.800003,000,71.815807
2003-07-03,91.07,91.07,91.07,91.07,000,70.476997
2003-07-02,91.82,91.82,91.82,91.82,000,71.057405
2003-07-01,90.75,90.75,90.75,90.75,000,70.229356
2003-06-30,90.019997,90.019997,90.019997,90.019997,000,69.664423
2003-06-27,90.18,90.18,90.18,90.18,000,69.788246
2003-06-26,91.059998,91.059998,91.059998,91.059998,000,70.469256
2003-06-25,90.059998,90.059998,90.059998,90.059998,000,69.695379
2003-06-24,90.809998,90.809998,90.809998,90.809998,000,70.275787
2003-06-23,90.639999,90.639999,90.639999,90.639999,000,70.144229
2003-06-20,91.940002,91.940002,91.940002,91.940002,000,71.150272
2003-06-19,92.160004,92.160004,92.160004,92.160004,000,71.078305
2003-06-18,93.589996,93.589996,93.589996,93.589996,000,72.181185
2003-06-17,93.730003,93.730003,93.730003,93.730003,000,72.289165
2003-06-16,93.639999,93.639999,93.639999,93.639999,000,72.21975
2003-06-13,91.589996,91.589996,91.589996,91.589996,000,70.638687
2003-06-12,92.510002,92.510002,92.510002,92.510002,000,71.348241
2003-06-11,92.400002,92.400002,92.400002,92.400002,000,71.263403
2003-06-10,91.209999,91.209999,91.209999,91.209999,000,70.345615
2003-06-09,90.379997,90.379997,90.379997,90.379997,000,69.705477
2003-06-06,91.470001,91.470001,91.470001,91.470001,000,70.546141
2003-06-05,91.690002,91.690002,91.690002,91.690002,000,70.715817
2003-06-04,91.32,91.32,91.32,91.32,000,70.430453
2003-06-03,89.940002,89.940002,89.940002,89.940002,000,69.366131
2003-06-02,89.519997,89.519997,89.519997,89.519997,000,69.042202
2003-05-30,89.199997,89.199997,89.199997,89.199997,000,68.795403
2003-05-29,87.900002,87.900002,87.900002,87.900002,000,67.792783
2003-05-28,88.230003,88.230003,88.230003,88.230003,000,68.047296
2003-05-27,88.050003,88.050003,88.050003,88.050003,000,67.908471
2003-05-23,86.360001,86.360001,86.360001,86.360001,000,66.605059
2003-05-22,86.239998,86.239998,86.239998,86.239998,000,66.512507
2003-05-21,85.459999,85.459999,85.459999,85.459999,000,65.910933
2003-05-20,85.110001,85.110001,85.110001,85.110001,000,65.640997
2003-05-19,85.209999,85.209999,85.209999,85.209999,000,65.718121
2003-05-16,87.379997,87.379997,87.379997,87.379997,000,67.39173
2003-05-15,87.589996,87.589996,87.589996,87.589996,000,67.553692
2003-05-14,86.900002,86.900002,86.900002,86.900002,000,67.021534
2003-05-13,87.150002,87.150002,87.150002,87.150002,000,67.214346
2003-05-12,87.400002,87.400002,87.400002,87.400002,000,67.407158
2003-05-09,86.32,86.32,86.32,86.32,000,66.574208
2003-05-08,85.080002,85.080002,85.080002,85.080002,000,65.617861
2003-05-07,85.940002,85.940002,85.940002,85.940002,000,66.281135
2003-05-06,86.370003,86.370003,86.370003,86.370003,000,66.612773
2003-05-05,85.650002,85.650002,85.650002,85.650002,000,66.057473
2003-05-02,85.970001,85.970001,85.970001,85.970001,000,66.304272
2003-05-01,84.690002,84.690002,84.690002,84.690002,000,65.317074
2003-04-30,84.739998,84.739998,84.739998,84.739998,000,65.355633
2003-04-29,84.82,84.82,84.82,84.82,000,65.417335
2003-04-28,84.529999,84.529999,84.529999,84.529999,000,65.193672
2003-04-25,83.040001,83.040001,83.040001,83.040001,000,64.044512
2003-04-24,84.209999,84.209999,84.209999,84.209999,000,64.946872
2003-04-23,84.910004,84.910004,84.910004,84.910004,000,65.48675
2003-04-22,84.199997,84.199997,84.199997,84.199997,000,64.939158
2003-04-21,82.410004,82.410004,82.410004,82.410004,000,63.558628
2003-04-17,82.559998,82.559998,82.559998,82.559998,000,63.67431
2003-04-16,81.290001,81.290001,81.290001,81.290001,000,62.694827
2003-04-15,82.300003,82.300003,82.300003,82.300003,000,63.47379
2003-04-14,81.779999,81.779999,81.779999,81.779999,000,63.072737
2003-04-11,80.220001,80.220001,80.220001,80.220001,000,61.869591
2003-04-10,80.510002,80.510002,80.510002,80.510002,000,62.093254
2003-04-09,80.00,80.00,80.00,80.00,000,61.699915
2003-04-08,81.120003,81.120003,81.120003,81.120003,000,62.563716
2003-04-07,81.25,81.25,81.25,81.25,000,62.663976
2003-04-04,81.150002,81.150002,81.150002,81.150002,000,62.586852
2003-04-03,80.919998,80.919998,80.919998,80.919998,000,62.409463
2003-04-02,81.330002,81.330002,81.330002,81.330002,000,62.725677
2003-04-01,79.25,79.25,79.25,79.25,000,61.121478
2003-03-31,78.269997,78.269997,78.269997,78.269997,000,60.365652
2003-03-28,79.690002,79.690002,79.690002,79.690002,000,61.46083
2003-03-27,80.459999,80.459999,80.459999,80.459999,000,61.814827
2003-03-26,80.580002,80.580002,80.580002,80.580002,000,61.907022
2003-03-25,81.019997,81.019997,81.019997,81.019997,000,62.245055
2003-03-24,80.050003,80.050003,80.050003,80.050003,000,61.499841
2003-03-21,82.970001,82.970001,82.970001,82.970001,000,63.743181
2003-03-20,81.110001,81.110001,81.110001,81.110001,000,62.314203
2003-03-19,80.949997,80.949997,80.949997,80.949997,000,62.191277
2003-03-18,80.25,80.25,80.25,80.25,000,61.653492
2003-03-17,79.910004,79.910004,79.910004,79.910004,000,61.392284
2003-03-14,77.169998,77.169998,77.169998,77.169998,000,59.287226
2003-03-13,77.050003,77.050003,77.050003,77.050003,000,59.195037
2003-03-12,74.480003,74.480003,74.480003,74.480003,000,57.220589
2003-03-11,74.120003,74.120003,74.120003,74.120003,000,56.944012
2003-03-10,74.75,74.75,74.75,74.75,000,57.428019
2003-03-07,76.730003,76.730003,76.730003,76.730003,000,58.949192
2003-03-06,76.099998,76.099998,76.099998,76.099998,000,58.465179
2003-03-05,76.809998,76.809998,76.809998,76.809998,000,59.010649
2003-03-04,76.059998,76.059998,76.059998,76.059998,000,58.434448
2003-03-03,77.239998,77.239998,77.239998,77.239998,000,59.341004
2003-02-28,77.830002,77.830002,77.830002,77.830002,000,59.794285
2003-02-27,77.470001,77.470001,77.470001,77.470001,000,59.517708
2003-02-26,76.559998,76.559998,76.559998,76.559998,000,58.818582
2003-02-25,77.550003,77.550003,77.550003,77.550003,000,59.579171
2003-02-24,76.989998,76.989998,76.989998,76.989998,000,59.148937
2003-02-21,78.440002,78.440002,78.440002,78.440002,000,60.262929
2003-02-20,77.410004,77.410004,77.410004,77.410004,000,59.471614
2003-02-19,78.150002,78.150002,78.150002,78.150002,000,60.040131
2003-02-18,78.699997,78.699997,78.699997,78.699997,000,60.462674
2003-02-14,77.190002,77.190002,77.190002,77.190002,000,59.302594
2003-02-13,75.559998,75.559998,75.559998,75.559998,000,58.050314
2003-02-12,75.669998,75.669998,75.669998,75.669998,000,58.134824
2003-02-11,76.620003,76.620003,76.620003,76.620003,000,58.864682
2003-02-10,77.239998,77.239998,77.239998,77.239998,000,59.341004
2003-02-07,76.660004,76.660004,76.660004,76.660004,000,58.895413
2003-02-06,77.440002,77.440002,77.440002,77.440002,000,59.494661
2003-02-05,77.919998,77.919998,77.919998,77.919998,000,59.863426
2003-02-04,78.330002,78.330002,78.330002,78.330002,000,60.178419
2003-02-03,79.449997,79.449997,79.449997,79.449997,000,61.038875
2003-01-31,79.019997,79.019997,79.019997,79.019997,000,60.70852
2003-01-30,77.989998,77.989998,77.989998,77.989998,000,59.917205
2003-01-29,79.800003,79.800003,79.800003,79.800003,000,61.307774
2003-01-28,79.25,79.25,79.25,79.25,000,60.885224
2003-01-27,78.230003,78.230003,78.230003,78.230003,000,60.101593
2003-01-24,79.519997,79.519997,79.519997,79.519997,000,61.092654
2003-01-23,81.910004,81.910004,81.910004,81.910004,000,62.928819
2003-01-22,81.080002,81.080002,81.080002,81.080002,000,62.291155
2003-01-21,81.93,81.93,81.93,81.93,000,62.944182
2003-01-17,83.239998,83.239998,83.239998,83.239998,000,63.950611
